Local Time,JD,Ambient (°F),Temp(°C),WS(m/s),Exponential,E (W/m²)
8:15:00 AM,85,68.5,20.27778,0.46,0.027474,853
8:30:00 AM,85,70.1,21.16667,0.18,0.028057,822
8:45:00 AM,85,71.1,21.72222,0.4,0.027598,772
9:00:00 AM,85,70.9,21.61111,1.16,0.026069,800
9:15:00 AM,85,71.1,21.72222,1.93,0.024606,926
9:30:00 AM,85,72.8,22.66667,1.32,0.025758,920
9:45:00 AM,85,73.7,23.16667,1.15,0.026089,908
10:00:00 AM,85,74.3,23.5,1.49,0.025432,893
10:15:00 AM,85,74.2,23.44444,2.2,0.024113,884
10:30:00 AM,85,76.1,24.5,1.42,0.025566,876
10:45:00 AM,85,77.5,25.27778,0.75,0.026883,867
11:00:00 AM,85,77.8,25.44444,1.4,0.025604,861
11:15:00 AM,85,80.2,26.77778,0.79,0.026803,852
11:30:00 AM,85,80.1,26.72222,1.51,0.025394,860
11:45:00 AM,85,80.2,26.77778,1.54,0.025337,866
12:00:00 PM,85,81.1,27.27778,1.82,0.02481,856
12:15:00 PM,85,81.5,27.5,1.93,0.024606,858
12:30:00 PM,85,82.1,27.83333,1.66,0.02511,871
12:45:00 PM,85,81.4,27.44444,1.96,0.024551,881
1:00:00 PM,85,83.2,28.44444,1.54,0.025337,885
1:15:00 PM,85,84.4,29.11111,1.7,0.025035,902
1:30:00 PM,85,83.6,28.66667,1.93,0.024606,828
1:45:00 PM,85,84,28.88889,2.07,0.024349,846
2:00:00 PM,85,83.5,28.61111,1.81,0.024829,860
2:15:00 PM,85,84.2,29,1.74,0.02496,893
2:30:00 PM,85,85,29.44444,1.64,0.025147,832
2:45:00 PM,85,84.4,29.11111,1.74,0.02496,705
3:00:00 PM,85,84,28.88889,2.49,0.023594,636.2
3:15:00 PM,85,83.7,28.72222,1.9,0.024662,617.3
3:30:00 PM,85,84.1,28.94444,1.95,0.024569,589.9
3:45:00 PM,85,83.8,28.77778,2.18,0.024149,477.3
4:00:00 PM,85,83.3,28.5,2.16,0.024186,426.8
4:15:00 PM,85,81.3,27.38889,1.53,0.025356,307.8
4:30:00 PM,85,81.5,27.5,1.13,0.026128,330.5
7:30:00 AM,86,64.4,18,0.14,0.028142,340
7:45:00 AM,86,65.2,18.44444,0.94,0.026503,357
8:00:00 AM,86,65.5,18.61111,2.33,0.023879,462.7
8:15:00 AM,86,66.1,18.94444,2.64,0.02333,468.3
8:30:00 AM,86,66.5,19.16667,3.25,0.022287,524.2
8:45:00 AM,86,67.5,19.72222,2.9,0.02288,586.2
9:00:00 AM,86,69.1,20.61111,2.45,0.023665,686.1
9:15:00 AM,86,70.6,21.44444,2.15,0.024204,727
9:30:00 AM,86,71.9,22.16667,2.6,0.0234,809
9:45:00 AM,86,74.4,23.55556,6.57,0.017375,818
10:00:00 AM,86,74.7,23.72222,7.92,0.015701,854
10:15:00 AM,86,75.4,24.11111,7.34,0.0164,874
10:30:00 AM,86,75.9,24.38889,7.1,0.016697,869
10:45:00 AM,86,75.8,24.33333,6.58,0.017362,814
11:00:00 AM,86,76.2,24.55556,5.42,0.01894,836
11:15:00 AM,86,76.4,24.66667,3.65,0.021628,839
11:30:00 AM,86,76.5,24.72222,2.47,0.02363,840
11:45:00 AM,86,76.7,24.83333,1.92,0.024625,857
12:00:00 PM,86,77.7,25.38889,1.46,0.025489,851
12:15:00 PM,86,79.8,26.55556,2.46,0.023647,852
12:30:00 PM,86,78.6,25.88889,3.79,0.021402,863
12:45:00 PM,86,78.6,25.88889,4.37,0.020491,843
1:00:00 PM,86,78.5,25.83333,4.89,0.019708,866
1:15:00 PM,86,78.5,25.83333,5.81,0.018394,849
1:30:00 PM,86,78.5,25.83333,5.44,0.018911,846
1:45:00 PM,86,78.6,25.88889,5.88,0.018297,849
2:00:00 PM,86,78,25.55556,5.7,0.018546,774
2:15:00 PM,86,77.4,25.22222,6.58,0.017362,789
2:30:00 PM,86,77.5,25.27778,6.35,0.017664,828
2:45:00 PM,86,77.2,25.11111,6.58,0.017362,821
3:00:00 PM,86,77.1,25.05556,6.28,0.017757,840
3:15:00 PM,86,76.6,24.77778,6.98,0.016848,736
3:30:00 PM,86,76.1,24.5,7.33,0.016412,625.4
3:45:00 PM,86,75.6,24.22222,6.95,0.016886,578.2
4:00:00 PM,86,75.3,24.05556,6.48,0.017492,404.6
4:15:00 PM,86,74.8,23.77778,7.03,0.016785,305.3
4:30:00 PM,86,74.3,23.5,6.46,0.017518,376.3
4:45:00 PM,86,74.1,23.38889,4.04,0.021005,348.4
6:30:00 AM,87,54.6,12.55556,2.01,0.024459,310.6
6:45:00 AM,87,55.8,13.22222,3.04,0.022641,425.8
7:00:00 AM,87,56.8,13.77778,3.46,0.021939,546.7
7:15:00 AM,87,57.4,14.11111,4.21,0.020739,659.2
7:30:00 AM,87,58,14.44444,4.65,0.020066,780
7:45:00 AM,87,58.6,14.77778,4.88,0.019722,882
8:00:00 AM,87,59.4,15.22222,4.81,0.019826,913
8:15:00 AM,87,60.1,15.61111,4.89,0.019708,928
8:30:00 AM,87,61.1,16.16667,4.48,0.020323,937
8:45:00 AM,87,61.7,16.5,4.73,0.019946,942
9:00:00 AM,87,62.6,17,4.24,0.020692,942
9:15:00 AM,87,63,17.22222,4.45,0.020369,939
9:30:00 AM,87,63.4,17.44444,4.06,0.020973,933
9:45:00 AM,87,63.7,17.61111,3.84,0.021322,927
10:00:00 AM,87,64.2,17.88889,4.24,0.020692,920
10:15:00 AM,87,64.9,18.27778,3.24,0.022304,911
10:30:00 AM,87,65.4,18.55556,3.22,0.022337,907
10:45:00 AM,87,66.1,18.94444,2.32,0.023897,901
11:00:00 AM,87,66.1,18.94444,2.71,0.023208,898
11:15:00 AM,87,66.7,19.27778,3.69,0.021564,894
11:30:00 AM,87,67.3,19.61111,4.61,0.020126,891
11:45:00 AM,87,67.2,19.55556,3.81,0.02137,893
12:00:00 PM,87,67.6,19.77778,4.46,0.020354,893
12:15:00 PM,87,68.3,20.16667,5.32,0.019082,900
12:30:00 PM,87,67.9,19.94444,4.75,0.019916,901
12:45:00 PM,87,68.3,20.16667,5.22,0.019226,905
1:00:00 PM,87,68.6,20.33333,5.16,0.019313,910
1:15:00 PM,87,68.7,20.38889,5.4,0.018968,916
1:30:00 PM,87,68.9,20.5,4.75,0.019916,921
1:45:00 PM,87,68.9,20.5,5.13,0.019356,929
2:00:00 PM,87,69.1,20.61111,6.17,0.017904,936
2:15:00 PM,87,69.4,20.77778,5.42,0.01894,940
2:30:00 PM,87,69.7,20.94444,5.39,0.018982,942
2:45:00 PM,87,69.5,20.83333,6.53,0.017427,939
3:00:00 PM,87,69.5,20.83333,4.54,0.020232,931
3:15:00 PM,87,69.7,20.94444,4.46,0.020354,913
3:30:00 PM,87,69.6,20.88889,4.36,0.020507,890
3:45:00 PM,87,69.4,20.77778,5.15,0.019327,813
4:00:00 PM,87,69.5,20.83333,5.11,0.019385,715
4:15:00 PM,87,69.3,20.72222,4.45,0.020369,606.9
4:30:00 PM,87,69,20.55556,4.6,0.020141,499.7
4:45:00 PM,87,68.6,20.33333,5.18,0.019284,389.8
6:30:00 AM,88,53,11.66667,2.93,0.022828,313.6
6:45:00 AM,88,54.7,12.61111,2.54,0.023506,428.1
7:00:00 AM,88,56.2,13.44444,3.07,0.02259,548.9
7:15:00 AM,88,57.2,14,3.68,0.02158,660.3
7:30:00 AM,88,58.4,14.66667,4.26,0.020661,784
7:45:00 AM,88,59.2,15.11111,4.86,0.019752,883
8:00:00 AM,88,59.9,15.5,5.04,0.019487,911
8:15:00 AM,88,60.9,16.05556,5.1,0.0194,926
8:30:00 AM,88,61.4,16.33333,4.6,0.020141,936
8:45:00 AM,88,62.3,16.83333,3.84,0.021322,942
9:00:00 AM,88,63,17.22222,3.37,0.022087,941
9:15:00 AM,88,63.7,17.61111,3.92,0.021195,940
9:30:00 AM,88,63.5,17.5,4.38,0.020476,935
9:45:00 AM,88,64.3,17.94444,4.24,0.020692,927
10:00:00 AM,88,64.5,18.05556,4.5,0.020293,919
10:15:00 AM,88,65.5,18.61111,3.87,0.021274,910
10:30:00 AM,88,66.2,19,3.54,0.021808,905
10:45:00 AM,88,66.8,19.33333,3.93,0.021179,899
11:00:00 AM,88,67.4,19.66667,3.32,0.02217,896
11:15:00 AM,88,68.2,20.11111,3.29,0.02222,891
11:30:00 AM,88,67.9,19.94444,4.36,0.020507,888
11:45:00 AM,88,68.5,20.27778,3.4,0.022038,888
12:00:00 PM,88,69.4,20.77778,3.05,0.022624,890
12:15:00 PM,88,69.4,20.77778,3.2,0.022371,891
12:30:00 PM,88,69.6,20.88889,1.45,0.025508,896
12:45:00 PM,88,69.8,21,1.92,0.024625,900
1:00:00 PM,88,69.4,20.77778,1.62,0.025185,904
1:15:00 PM,88,70.5,21.38889,1.1,0.026187,909
1:30:00 PM,88,71.4,21.88889,1.38,0.025643,914
1:45:00 PM,88,71.1,21.72222,1.63,0.025166,920
2:00:00 PM,88,71.5,21.94444,1.09,0.026206,924
2:15:00 PM,88,70.5,21.38889,2.16,0.024186,927
2:30:00 PM,88,69.9,21.05556,2.08,0.024331,927
2:45:00 PM,88,70.4,21.33333,1.02,0.026344,923
3:00:00 PM,88,71.2,21.77778,0.81,0.026763,914
3:15:00 PM,88,72.8,22.66667,1.56,0.025299,901
3:30:00 PM,88,71.5,21.94444,1.32,0.025758,876
3:45:00 PM,88,70.6,21.44444,0.86,0.026662,804
4:00:00 PM,88,71.9,22.16667,0.66,0.027065,711
4:15:00 PM,88,72.4,22.44444,1.35,0.0257,603.3
4:30:00 PM,88,71.6,22,0.77,0.026843,497.1
4:45:00 PM,88,71.6,22,0.73,0.026924,392.3
6:30:00 AM,89,54.7,12.61111,0.67,0.027045,331.8
6:45:00 AM,89,57.7,14.27778,0.42,0.027557,447
7:00:00 AM,89,58.2,14.55556,1.3,0.025797,568.5
7:15:00 AM,89,60.4,15.77778,0.91,0.026563,682.6
7:30:00 AM,89,61.7,16.5,0.28,0.027848,803
7:45:00 AM,89,63,17.22222,0.64,0.027106,899
8:00:00 AM,89,64,17.77778,0.9,0.026583,925
8:15:00 AM,89,66.2,19,0.95,0.026483,942
8:30:00 AM,89,67,19.44444,1.44,0.025527,954
8:45:00 AM,89,68.1,20.05556,1.19,0.026011,958
9:00:00 AM,89,69.1,20.61111,0.85,0.026682,956
9:15:00 AM,89,69.5,20.83333,1.76,0.024922,952
9:30:00 AM,89,70.8,21.55556,1.28,0.025836,948
9:45:00 AM,89,71.5,21.94444,1.38,0.025643,941
10:00:00 AM,89,71.6,22,1.71,0.025016,935
10:15:00 AM,89,72.2,22.33333,1.44,0.025527,927
10:30:00 AM,89,72.5,22.5,1.78,0.024885,920
10:45:00 AM,89,73.1,22.83333,1.52,0.025375,914
11:00:00 AM,89,73.6,23.11111,1.77,0.024903,909
11:15:00 AM,89,73.5,23.05556,1.88,0.024699,905
11:30:00 AM,89,75.1,23.94444,1.39,0.025623,903
11:45:00 AM,89,75.1,23.94444,2.32,0.023897,904
12:00:00 PM,89,75.3,24.05556,1.68,0.025072,906
12:15:00 PM,89,75.6,24.22222,2.46,0.023647,909
12:30:00 PM,89,75.6,24.22222,1.61,0.025204,912
12:45:00 PM,89,76.4,24.66667,1.18,0.02603,918
1:00:00 PM,89,76.2,24.55556,1.94,0.024588,922
1:15:00 PM,89,77.8,25.44444,1.88,0.024699,930
1:30:00 PM,89,78,25.55556,1.04,0.026305,936
1:45:00 PM,89,78,25.55556,0.79,0.026803,942
2:00:00 PM,89,77.5,25.27778,1.06,0.026265,946
2:15:00 PM,89,77.7,25.38889,1.11,0.026167,947
2:30:00 PM,89,77.7,25.38889,1.66,0.02511,949
2:45:00 PM,89,78,25.55556,1.31,0.025778,945
3:00:00 PM,89,78.3,25.72222,1.52,0.025375,937
3:15:00 PM,89,78.3,25.72222,0.81,0.026763,921
3:30:00 PM,89,79.1,26.16667,0.62,0.027147,900
3:45:00 PM,89,78.9,26.05556,0.22,0.027973,825
4:00:00 PM,89,79,26.11111,0.49,0.027413,726
4:15:00 PM,89,78.1,25.61111,1.14,0.026108,617.7
4:30:00 PM,89,77.6,25.33333,0.65,0.027086,507.5
4:45:00 PM,89,76.9,24.94444,0.5,0.027392,401.1
6:30:00 AM,90,58.8,14.88889,0.03,0.028375,326.1
6:45:00 AM,90,60.9,16.05556,0.03,0.028375,439.3
7:00:00 AM,90,62.8,17.11111,0.03,0.028375,560.5
7:15:00 AM,90,64.3,17.94444,0,0.028439,674.8
7:30:00 AM,90,65.8,18.77778,0,0.028439,797
7:45:00 AM,90,66.8,19.33333,0.07,0.02829,885
8:00:00 AM,90,67.3,19.61111,0.57,0.027249,908
8:15:00 AM,90,68.7,20.38889,0.54,0.02731,924
8:30:00 AM,90,70.4,21.33333,0.26,0.02789,935
8:45:00 AM,90,72.6,22.55556,0.12,0.028184,945
9:00:00 AM,90,73.3,22.94444,0.6,0.027187,942
9:15:00 AM,90,74.4,23.55556,0.38,0.02764,939
9:30:00 AM,90,76.2,24.55556,0.38,0.02764,938
9:45:00 AM,90,77.8,25.44444,0.61,0.027167,932
10:00:00 AM,90,77.8,25.44444,0.88,0.026622,924
10:15:00 AM,90,78.8,26,1.11,0.026167,918
10:30:00 AM,90,79.2,26.22222,1.46,0.025489,911
10:45:00 AM,90,80.7,27.05556,1.43,0.025547,908
11:00:00 AM,90,81.5,27.5,2.54,0.023506,906
11:15:00 AM,90,82.1,27.83333,2.54,0.023506,903
11:30:00 AM,90,82.8,28.22222,2.02,0.024441,900
11:45:00 AM,90,83.3,28.5,2.03,0.024423,901
12:00:00 PM,90,83.2,28.44444,2.2,0.024113,902
12:15:00 PM,90,84.3,29.05556,2.4,0.023754,904
12:30:00 PM,90,84.3,29.05556,1.36,0.025681,906
12:45:00 PM,90,84.9,29.38889,2.74,0.023156,909
1:00:00 PM,90,85.2,29.55556,1.55,0.025318,912
1:15:00 PM,90,85.3,29.61111,2.07,0.024349,918
1:30:00 PM,90,85.8,29.88889,1.82,0.02481,926
1:45:00 PM,90,86.9,30.5,1.53,0.025356,932
2:00:00 PM,90,87.3,30.72222,2.06,0.024368,940
2:15:00 PM,90,88.3,31.27778,1.36,0.025681,944
2:30:00 PM,90,87.6,30.88889,1.91,0.024643,940
2:45:00 PM,90,87.9,31.05556,0.81,0.026763,940
3:00:00 PM,90,87.9,31.05556,1.84,0.024773,937
3:15:00 PM,90,87.9,31.05556,1.3,0.025797,911
3:30:00 PM,90,88.1,31.16667,0.93,0.026523,889
3:45:00 PM,90,87.3,30.72222,0.73,0.026924,814
4:00:00 PM,90,84.9,29.38889,1.51,0.025394,719
4:15:00 PM,90,84.1,28.94444,1.5,0.025413,611
4:30:00 PM,90,84.7,29.27778,1.25,0.025894,502.6
4:45:00 PM,90,86,30,0.64,0.027106,395.5
6:30:00 AM,91,58.1,14.5,0,0.028439,338.1
6:45:00 AM,91,60.2,15.66667,0.04,0.028354,453
7:00:00 AM,91,61.3,16.27778,0.69,0.027005,569.6
7:15:00 AM,91,64.1,17.83333,0.19,0.028036,687.9
7:30:00 AM,91,65.8,18.77778,0.64,0.027106,805
7:45:00 AM,91,67.1,19.5,1.32,0.025758,885
8:00:00 AM,91,70.1,21.16667,1.64,0.025147,907
8:15:00 AM,91,71.9,22.16667,2.42,0.023718,928
8:30:00 AM,91,72.8,22.66667,2.25,0.024023,941
8:45:00 AM,91,73.5,23.05556,2.14,0.024222,948
9:00:00 AM,91,73.6,23.11111,2.25,0.024023,947
9:15:00 AM,91,75.3,24.05556,1.62,0.025185,940
9:30:00 AM,91,77,25,1.4,0.025604,938
9:45:00 AM,91,77.7,25.38889,1.82,0.02481,931
10:00:00 AM,91,78.9,26.05556,1.06,0.026265,925
10:15:00 AM,91,80.1,26.72222,0.95,0.026483,920
10:30:00 AM,91,80.9,27.16667,1.54,0.025337,912
10:45:00 AM,91,81.7,27.61111,1.51,0.025394,906
11:00:00 AM,91,82,27.77778,2.02,0.024441,905
11:15:00 AM,91,83.6,28.66667,1.55,0.025318,901
11:30:00 AM,91,83.2,28.44444,1.04,0.026305,893
11:45:00 AM,91,84.5,29.16667,0.41,0.027578,891
12:00:00 PM,91,84.3,29.05556,0.64,0.027106,893
12:15:00 PM,91,83.4,28.55556,0.78,0.026823,894
12:30:00 PM,91,84.3,29.05556,0.99,0.026404,900
12:45:00 PM,91,84.6,29.22222,1.24,0.025913,903
1:00:00 PM,91,84.3,29.05556,1.86,0.024736,909
1:15:00 PM,91,85.9,29.94444,2.08,0.024331,919
1:30:00 PM,91,85.9,29.94444,1.91,0.024643,926
1:45:00 PM,91,84.8,29.33333,1.93,0.024606,931
2:00:00 PM,91,85.7,29.83333,1.76,0.024922,934
2:15:00 PM,91,86.9,30.5,1.64,0.025147,941
2:30:00 PM,91,84.4,29.11111,1.68,0.025072,934
2:45:00 PM,91,86.5,30.27778,1.83,0.024792,930
3:00:00 PM,91,86,30,2.11,0.024276,922
3:15:00 PM,91,85.5,29.72222,1.24,0.025913,907
3:30:00 PM,91,85.7,29.83333,1.24,0.025913,885
3:45:00 PM,91,87,30.55556,2.72,0.023191,835
4:00:00 PM,91,87.2,30.66667,3.81,0.02137,720
4:15:00 PM,91,86.7,30.38889,3.62,0.021677,604.2
4:30:00 PM,91,85.9,29.94444,3.52,0.02184,503.4
4:45:00 PM,91,84.5,29.16667,3.74,0.021483,347
9:30:00 AM,92,66.6,19.22222,3.05,0.022624,723
9:45:00 AM,92,67.2,19.55556,3.13,0.022489,512.2
10:00:00 AM,92,68.2,20.11111,2.51,0.023559,614.6
10:15:00 AM,92,69.9,21.05556,2.15,0.024204,638.9
10:30:00 AM,92,70.6,21.44444,2.59,0.023418,750
10:45:00 AM,92,72,22.22222,3.03,0.022658,887
11:00:00 AM,92,72.8,22.66667,3.24,0.022304,963
11:15:00 AM,92,72.8,22.66667,3.7,0.021547,920
11:30:00 AM,92,74,23.33333,3.27,0.022254,904
11:45:00 AM,92,73.7,23.16667,4.72,0.01996,900
12:00:00 PM,92,74.1,23.38889,4.05,0.020989,897
12:15:00 PM,92,75.1,23.94444,3.86,0.02129,898
12:30:00 PM,92,74.5,23.61111,4.27,0.020646,897
12:45:00 PM,92,74.8,23.77778,3.83,0.021338,895
1:00:00 PM,92,74.4,23.55556,4.46,0.020354,897
1:15:00 PM,92,74.1,23.38889,4.34,0.020538,904
1:30:00 PM,92,74.6,23.66667,3.82,0.021354,906
1:45:00 PM,92,74,23.33333,3.89,0.021243,909
2:00:00 PM,92,74.2,23.44444,4.05,0.020989,912
2:15:00 PM,92,74,23.33333,3.79,0.021402,915
2:30:00 PM,92,74.6,23.66667,3.44,0.021972,910
2:45:00 PM,92,73.9,23.27778,3.46,0.021939,897
3:00:00 PM,92,73.8,23.22222,3.28,0.022237,882
3:15:00 PM,92,73.1,22.83333,4.07,0.020958,853
3:30:00 PM,92,73.1,22.83333,3.29,0.02222,834
3:45:00 PM,92,72.3,22.38889,3.85,0.021306,765
4:00:00 PM,92,72.7,22.61111,3.59,0.021726,665.5
4:15:00 PM,92,72.5,22.5,4.26,0.020661,558.5
4:30:00 PM,92,72,22.22222,4.05,0.020989,468.4
4:45:00 PM,92,71.2,21.77778,3.93,0.021179,361.3
6:30:00 AM,93,53.1,11.72222,3.58,0.021742,313.3
6:45:00 AM,93,54.1,12.27778,2.87,0.022931,422.7
7:00:00 AM,93,55,12.77778,1.66,0.02511,536.6
7:15:00 AM,93,56.1,13.38889,2.08,0.024331,660.1
7:30:00 AM,93,56.8,13.77778,2.6,0.0234,784
7:45:00 AM,93,58.4,14.66667,1.83,0.024792,855
8:00:00 AM,93,58.5,14.72222,3,0.022709,800
8:15:00 AM,93,59.4,15.22222,3.02,0.022675,864
8:30:00 AM,93,59,15,3.77,0.021435,863
8:45:00 AM,93,59.7,15.38889,3.67,0.021596,929
9:00:00 AM,93,60.6,15.88889,3.24,0.022304,932
9:15:00 AM,93,61,16.11111,3.41,0.022021,931
9:30:00 AM,93,61.5,16.38889,3.41,0.022021,929
9:45:00 AM,93,62,16.66667,3.25,0.022287,923
10:00:00 AM,93,62.2,16.77778,3.37,0.022087,917
10:15:00 AM,93,62.5,16.94444,3.9,0.021227,916
10:30:00 AM,93,62.8,17.11111,4.45,0.020369,915
10:45:00 AM,93,62.9,17.16667,3.65,0.021628,905
11:00:00 AM,93,63.5,17.5,3.51,0.021857,896
11:15:00 AM,93,64,17.77778,3.05,0.022624,895
11:30:00 AM,93,64.5,18.05556,3.75,0.021467,894
11:45:00 AM,93,65.3,18.5,4.64,0.020081,897
12:00:00 PM,93,66.7,19.27778,4.09,0.020926,901
12:15:00 PM,93,67.6,19.77778,3.68,0.02158,902
12:30:00 PM,93,68,20,3.44,0.021972,902
12:45:00 PM,93,68.1,20.05556,2.78,0.023087,905
1:00:00 PM,93,66.8,19.33333,3.02,0.022675,908
1:15:00 PM,93,67.4,19.66667,3.49,0.021889,912
1:30:00 PM,93,67.2,19.55556,2.38,0.02379,915
1:45:00 PM,93,69.4,20.77778,3.14,0.022472,921
2:00:00 PM,93,68.6,20.33333,3.51,0.021857,925
2:15:00 PM,93,68.5,20.27778,3.52,0.02184,928
2:30:00 PM,93,68.3,20.16667,2.93,0.022828,936
2:45:00 PM,93,69.2,20.66667,3.04,0.022641,930
3:00:00 PM,93,69.5,20.83333,3.83,0.021338,924
3:15:00 PM,93,68.7,20.38889,3.68,0.02158,906
3:30:00 PM,93,68.5,20.27778,3.78,0.021419,886
3:45:00 PM,93,68.5,20.27778,3.22,0.022337,812
4:00:00 PM,93,68.5,20.27778,3.07,0.02259,713
4:15:00 PM,93,68,20,2.79,0.023069,606
4:30:00 PM,93,68,20,2.57,0.023453,498.7
4:45:00 PM,93,66.8,19.33333,2.38,0.02379,388.1
6:30:00 AM,94,49.2,9.555556,0.09,0.028248,323.6
6:45:00 AM,94,52.1,11.16667,0.63,0.027126,433.7
7:00:00 AM,94,53.1,11.72222,1.2,0.025991,548.4
7:15:00 AM,94,55.1,12.83333,1.37,0.025662,669.3
7:30:00 AM,94,56.7,13.72222,1.71,0.025016,793
7:45:00 AM,94,57.5,14.16667,2.02,0.024441,867
8:00:00 AM,94,58.9,14.94444,1.3,0.025797,895
8:15:00 AM,94,60.2,15.66667,1.19,0.026011,914
8:30:00 AM,94,61.1,16.16667,0.96,0.026463,929
8:45:00 AM,94,61.8,16.55556,1.16,0.026069,936
9:00:00 AM,94,62.6,17,1.06,0.026265,939
9:15:00 AM,94,63.3,17.38889,1.08,0.026226,933
9:30:00 AM,94,64.8,18.22222,0.3,0.027806,926
9:45:00 AM,94,64.2,17.88889,0.88,0.026622,920
10:00:00 AM,94,65.6,18.66667,1.29,0.025816,917
10:15:00 AM,94,65.8,18.77778,1.23,0.025933,909
10:30:00 AM,94,65.3,18.5,1.42,0.025566,902
10:45:00 AM,94,66.5,19.16667,1.71,0.025016,900
11:00:00 AM,94,66.5,19.16667,1.8,0.024847,896
11:15:00 AM,94,65.9,18.83333,1.83,0.024792,896
11:30:00 AM,94,68.4,20.22222,2.18,0.024149,903
11:45:00 AM,94,68.7,20.38889,1.94,0.024588,900
12:00:00 PM,94,67.6,19.77778,1.36,0.025681,899
12:15:00 PM,94,69.6,20.88889,2.11,0.024276,901
12:30:00 PM,94,68.8,20.44444,2.5,0.023577,904
12:45:00 PM,94,70.1,21.16667,3.08,0.022573,911
1:00:00 PM,94,69.5,20.83333,2.95,0.022794,912
1:15:00 PM,94,70.5,21.38889,2.47,0.02363,917
1:30:00 PM,94,71,21.66667,1.74,0.02496,912
1:45:00 PM,94,71.7,22.05556,2.15,0.024204,922
2:00:00 PM,94,72.5,22.5,2.45,0.023665,928
2:15:00 PM,94,72.4,22.44444,2.31,0.023915,927
2:30:00 PM,94,72.9,22.72222,3,0.022709,927
2:45:00 PM,94,71.9,22.16667,2.86,0.022949,918
3:00:00 PM,94,73.3,22.94444,2.7,0.023226,906
3:15:00 PM,94,72.4,22.44444,3.38,0.022071,891
3:30:00 PM,94,72.5,22.5,2.74,0.023156,861
3:45:00 PM,94,72.3,22.38889,2.55,0.023488,798
4:00:00 PM,94,72.2,22.33333,2.82,0.023018,702
4:15:00 PM,94,72.2,22.33333,2.92,0.022846,601.7
4:30:00 PM,94,71.5,21.94444,3.32,0.02217,497.2
4:45:00 PM,94,70.6,21.44444,3.51,0.021857,388.4
6:30:00 AM,95,51.1,10.61111,3.13,0.022489,335
6:45:00 AM,95,52,11.11111,3.01,0.022692,452.8
7:00:00 AM,95,53.1,11.72222,2.86,0.022949,569.4
7:15:00 AM,95,53.9,12.16667,2.92,0.022846,684.2
7:30:00 AM,95,54.6,12.55556,2.66,0.023295,801
7:45:00 AM,95,54.8,12.66667,2.67,0.023278,860
8:00:00 AM,95,55.7,13.16667,2.38,0.02379,878
8:15:00 AM,95,55.9,13.27778,2.81,0.023035,893
8:30:00 AM,95,57.1,13.94444,2.47,0.02363,899
8:45:00 AM,95,58,14.44444,2.82,0.023018,912
9:00:00 AM,95,58.2,14.55556,2.91,0.022863,914
9:15:00 AM,95,58.6,14.77778,2.82,0.023018,912
9:30:00 AM,95,59.1,15.05556,2.91,0.022863,910
9:45:00 AM,95,60.2,15.66667,2.94,0.022811,912
10:00:00 AM,95,60.8,16,2.64,0.02333,907
10:15:00 AM,95,61.6,16.44444,3.13,0.022489,902
10:30:00 AM,95,62.4,16.88889,2.9,0.02288,911
10:45:00 AM,95,62.3,16.83333,3.21,0.022354,979
11:00:00 AM,95,62.1,16.72222,2.75,0.023139,589.6
11:15:00 AM,95,60.9,16.05556,2.7,0.023226,694
11:30:00 AM,95,61.8,16.55556,1.4,0.025604,658.4
11:45:00 AM,95,61.8,16.55556,0.91,0.026563,472.6
12:00:00 PM,95,63.5,17.5,2.11,0.024276,795
12:15:00 PM,95,65.9,18.83333,3.33,0.022154,987
12:30:00 PM,95,68.7,20.38889,3.51,0.021857,991
12:45:00 PM,95,68.1,20.05556,5.35,0.019039,990
1:00:00 PM,95,67.2,19.55556,4.95,0.019619,937
1:15:00 PM,95,67.4,19.66667,4.46,0.020354,930
1:30:00 PM,95,65.8,18.77778,4.57,0.020186,874
1:45:00 PM,95,64.9,18.27778,4.3,0.020599,939
2:00:00 PM,95,67,19.44444,3.5,0.021873,844
2:15:00 PM,95,66.3,19.05556,3.34,0.022137,814
2:30:00 PM,95,64.4,18,3.91,0.021211,394.8
2:45:00 PM,95,64.7,18.16667,3.34,0.022137,692.8
3:00:00 PM,95,66.6,19.22222,3.44,0.021972,747
3:15:00 PM,95,65.6,18.66667,3.25,0.022287,780
3:30:00 PM,95,64.6,18.11111,4.32,0.020568,662.2
3:45:00 PM,95,64.6,18.11111,3.57,0.021759,828
4:00:00 PM,95,65.8,18.77778,2.88,0.022914,724
4:15:00 PM,95,65.7,18.72222,3.14,0.022472,616.1
4:30:00 PM,95,65.6,18.66667,3.49,0.021889,510.1
4:45:00 PM,95,65.7,18.72222,2.57,0.023453,401.9
6:30:00 AM,96,49.1,9.5,0.7,0.026984,360.2
6:45:00 AM,96,51.2,10.66667,0.2,0.028015,497.8
7:00:00 AM,96,51.9,11.05556,0.37,0.02766,615.2
7:15:00 AM,96,54.5,12.5,0.11,0.028205,734
7:30:00 AM,96,54.6,12.55556,0.27,0.027869,851
7:45:00 AM,96,56.6,13.66667,0.03,0.028375,903
8:00:00 AM,96,58.9,14.94444,0.14,0.028142,923
8:15:00 AM,96,58.7,14.83333,0.68,0.027025,937
8:30:00 AM,96,59.9,15.5,0.52,0.027351,948
8:45:00 AM,96,61.5,16.38889,0.47,0.027454,953
9:00:00 AM,96,61.9,16.61111,1.06,0.026265,954
9:15:00 AM,96,62.5,16.94444,1.22,0.025952,952
